axis,category,pct,tier,source,is_subgroup
class_of_worker,Employee,22.00,E,Govt + organised sector + retail; moderate in this rural AC,no
class_of_worker,Single_worker,52.00,E,Own-account cultivator + artisan + small trader; dominant,no
class_of_worker,Family_worker,24.00,E,Unpaid family labour in agriculture; common in Rajbanshi cultivator households,no
economic_status,BPL_household,26.00,C,Cooch Behar district BPL ~30% (Census 2001 baseline); WB poverty fell ~6pp 2011-19 → ~24-28% estimate,no
economic_status,Above_Poverty_Line_low_income,36.00,E,Low-income rural agricultural households,no
economic_status,Lower_middle,22.00,E,"Modest income cultivators, small traders",no
economic_status,Middle,12.00,E,"Block-level service class, government employees",no
economic_status,Upper_middle_well_off,4.00,E,Very small affluent fringe; no significant urban centre in this AC,no
gp_location,U1_Natabari_CDB_core,72.00,E,"Natabari CD Block core GPs; majority of AC population; Census 2011 Natabari block ~190,000 population",no
gp_location,U2_Tufanganj_I_partial,28.00,E,"Overlap GPs from Tufanganj-I CD Block that fall within AC boundary per Delimitation 2008; ~75,000 population estimate",no
household_composition,Avg_HH_size,4.5 persons,E,Cooch Behar district 2011: average HH size ~4.5; rural Rajbanshi households slightly larger,no
household_composition,Nuclear_HH,65.00,E,NFHS-4 WB rural pattern; dominant nuclear form in Rajbanshi households,no
household_composition,Joint_HH,27.00,E,Traditional joint family arrangement in agricultural households,no
household_composition,Extended_multi_generation,8.00,E,Multi-generation in older Rajbanshi extended families,no
marital_status,Never_married,25.00,E,Census 2011 Cooch Behar pattern; earlier marriage age in rural communities,no
marital_status,Currently_married,66.00,E,High marriage rate; Rajbanshi cultural norm of early marriage,no
marital_status,Widowed,8.00,E,"Concentrated in 60+, female-skewed",no
marital_status,Separated_divorced,1.00,E,Low formal divorce rate; some separation in migrant households,no
asset_media,Television,70.00,C,"NFHS-4 WB rural 60%, +5pp/yr → AC ~70% (2019); Cooch Behar slightly below state average",no
asset_media,Radio,6.00,C,Declining nationally; slightly higher in rural Cooch Behar,no
asset_media,Mobile_phone,82.00,C,NFHS-4 WB ~78%; +growth → ~82% by 2019,no
asset_media,Smartphone_with_internet,38.00,C,NFHS-4 rural baseline + Jio rollout 2016-19; Cooch Behar below state average,no
asset_media,Computer,5.00,E,Very low in rural Cooch Behar; mostly government offices,no
asset_media,Two_wheeler,22.00,C,NFHS-4 WB rural 18%; +growth; common among OBC/SC rural household,no
asset_media,Four_wheeler,4.00,E,Very limited; mainly large landowners and block-level traders,no
asset_media,Banking_access,84.00,B,PMJDY saturation 2014-; slightly lower than state average due to rural remoteness,no
amenities,Improved_drinking_water_source,78.00,C,NFHS-4 WB rural 84%; Cooch Behar slightly below state; ground water access good,no
amenities,Improved_sanitation,55.00,C,NFHS-4 WB rural 51%; +Swachh Bharat 2014-19 (+12pp rural),no
amenities,LPG_clean_cooking_fuel,32.00,C,NFHS-4 WB rural 24%; +Ujjwala 2016-19 (+8pp rural); Cooch Behar below state average,no
amenities,Wood_biomass_fuel,62.00,C,Primary cooking fuel in rural Cooch Behar; declining as LPG rises,no
amenities,Other_fuel,6.00,E,"Kerosene, dung, other",no
amenities,Electricity,90.00,C,Census 2011 + Saubhagya 2017-19; Cooch Behar rural ~90% electrified by 2019,no
migration,Native,75.00,D,Predominantly native Rajbanshi community; very low historic migration out of Cooch Behar,no
migration,WB_other_district,7.00,D,"Some in-migrants from Jalpaiguri, North Dinajpur for agricultural labour; Cooch Behar absorption limited",no
migration,Other_Indian_state,2.00,D,Assamese and Bihari trading fringe,no
migration,Bangladesh_origin,12.00,D,Partition-era and post-1971 Hindu migrant fraction; significant but below Bangaon levels; mainly Namasudra/lower-caste Hindu,no
migration,Outside_India,0.50,E,Negligible (some Bhutanese traders),no
migration,Out_migrant,3.50,E,Working outside (mainly Siliguri/Kolkata/brick kilns); registered here,no
migration,Nepal_Bhutan_origin,0.00,E,Not applicable to this AC (set to 0),no
