axis,category,pct,tier,source,is_subgroup
amenities,Improved_sanitation,65.00,C,NFHS-5 Koch Bihar: 75.7%; up from NFHS-4 53.3%; Swachh Bharat + state push; rural AC estimate ~65% (below district avg),no
amenities,LPG_clean_cooking_fuel,30.00,C,"NFHS-5 Koch Bihar: 25.7%; Ujjwala + state scheme; slight increase from 2019 (28%); AC ~30% (rural, lower than district avg 25.7 due to remote areas)",no
amenities,Wood_biomass_fuel,63.00,C,Declining as LPG rises; dominant fuel,no
amenities,Other_fuel,7.00,C,"Kerosene, dung etc.; stable",no
amenities,Electricity,96.00,A,NFHS-5 Koch Bihar: 98.2% electricity; rural Sitai CDB slightly lower; ~96% by 2021 (up from 90% in 2019),no
migration,Native,82.00,D,Sitai is agricultural Rajbanshi heartland; overwhelmingly native; COVID-19 return migration 2020 temporarily increased this share,no
migration,WB_other_district,5.00,D,Some in-migrants from nearby WB districts; COVID-19 return migrants from other WB districts absorbed,no
migration,Other_Indian_state,1.00,E,Very small non-Bengali presence,no
migration,Bangladesh_origin,10.00,D,Cooch Behar border district; Hindu SC families from East Pakistan/Bangladesh partition-era; BSF 50km jurisdiction extension Oct 2021 created anxiety in this cohort,no
migration,Outside_India,0.50,E,Negligible,no
migration,Out_migrant,1.50,E,COVID-19 suppressed out-migration in 2020; partial recovery by end-2021,no
