axis,category,pct,tier,source,is_subgroup
education,Secondary,21.0,E,Slight increase; high-school enrollment improved,no
education,Higher_Secondary,14.0,E,Continued growth,no
education,Graduate,11.0,E,Post-COVID online education contributed,no
education,Postgraduate,3.5,E,Stable,no
workforce_status,Main_worker,33.0,A/E,Recovery from COVID dip; near-2019 levels,no
workforce_status,Marginal_worker,8.0,E,Stable WB rural pattern,no
workforce_status,Non_worker,36.5,E,"Housewives, elderly; Lakshmir Bhandar reduced female labour-force participation pressure",no
workforce_status,Student,11.5,E,Slight decline as graduation cohort passes through,no
workforce_status,Unemployed,11.0,E,SSC scam (2022) and government job freeze increased educated unemployment; notable in Purba Medinipur where government-job aspiration is high,no
occupation,Cultivator,15.00,A/E,Continuing gradual diversification away from cultivation,no
occupation,Agricultural_labourer,44.00,A/E,Still dominant; gradual shift to non-farm,no
occupation,Household_industry,3.70,A,Stable from Census 2011 anchor,no
occupation,Manufacturing,4.50,E,Haldia industrial belt fractional growth,no
occupation,Construction,6.00,E,PMAY rural housing boost + local construction activity,no
occupation,Trade_retail,8.50,E,Modest growth in local commerce,no
occupation,Transport_logistics,6.00,E,Coastal fishing + river transport; stable,no
occupation,Services,7.80,E,Growing; some Kolkata commuter economy,no
occupation,Government_services_teachers,4.00,E,Stable; government hiring slowdown post-SSC scam,no
occupation,Out_migrant_worker,0.50,E,Some Haldia-Kolkata-Kerala out-migration resumed post-COVID,no
class_of_worker,Employer,1.5,E,Stable,no
class_of_worker,Employee,23.0,E,Small increase: Haldia industrial + service sector,no
class_of_worker,Single_worker,54.0,E,Dominant: cultivator + fisherman + own-account artisan,no
class_of_worker,Family_worker,21.5,E,Agricultural household assisting; stable,no
economic_status,BPL_household,17.0,E,Continuing poverty reduction; WB rural BPL projected ~17% by 2024,no
economic_status,Above_Poverty_Line_low_income,40.0,E,Stable bulk of rural agrarian households,no
economic_status,Lower_middle,26.0,E,Lakshmir Bhandar (₹500-1000/month since 2021) raised some HH from APL-low to lower-middle consumption level,no
economic_status,Middle,14.0,E,Slight growth; Mahishya medium-farmer class,no
economic_status,Upper_middle_well_off,3.0,E,Stable marginal affluent fringe,no
gp_location,U1_Nandigram_I,62.30,A/E,Census 2011 baseline 62.78%; marginal decline as N-I Muslim growth rate slightly higher than N-II,no
gp_location,U2_Nandigram_II,37.70,A/E,Census 2011 baseline 37.22%; fractionally higher,no
household_composition,Avg_HH_size,4.3,E,Continuing nuclear trend; WB rural 4.3-4.5 by 2024,no
household_composition,Nuclear_HH,68.0,E,NFHS-5 WB rural + 3-yr trend → ~68% by 2024,no
household_composition,Joint_HH,26.0,E,Declining as nuclear family norm strengthens,no
household_composition,Extended_multi_generation,6.0,E,Stable,no
marital_status,Never_married,26.5,E,Stable,no
marital_status,Currently_married,64.5,E,Slight decline as mean age of marriage rises among educated cohorts,no
marital_status,Widowed,7.5,E,Slight increase from COVID-19 mortality among elderly cohorts reaching 2024,no
marital_status,Separated_divorced,1.5,E,Stable,no
asset_media,Television,80.0,C,Near-saturated among non-BPL households; NFHS-5 WB rural trajectory,no
asset_media,Radio,3.0,C,Essentially obsolete; vestigial coastal fishing community use,no
asset_media,Mobile_phone,93.0,C,Near-universal; NFHS-5 trajectory; JioPhone availability at ₹500,no
asset_media,Smartphone_with_internet,78.0,C,Post-COVID surge + UPI adoption + WhatsApp political communication near-saturated in working-age adults; rural WB ~75-80% by 2024,no
asset_media,Computer,8.0,C,Modest growth with affordable tablets/laptops,no
asset_media,Two_wheeler,34.0,C,Continued growth; Purba Medinipur medium-farmer class,no
asset_media,Four_wheeler,5.5,C,Marginal growth,no
asset_media,Banking_access,95.0,B,PMJDY peak penetration; UPI/digital payments widespread by 2024,no
amenities,Improved_drinking_water_source,89.0,C,Jal Jeevan Mission (central) + WB state water scheme; continued improvement,no
amenities,Improved_sanitation,83.0,C,Swachh Bharat Phase-2 + ODF verification; Purba Medinipur near-ODF by 2024,no
amenities,LPG_clean_cooking_fuel,63.0,C,Ujjwala 2.0 + own-purchase refills; Purba Medinipur above WB rural average (~60%),no
amenities,Wood_biomass_fuel,33.0,C,Continuing decline as LPG penetrates,no
amenities,Other_fuel,4.0,C,Stable residual,no
amenities,Electricity,99.0,A/E,Saubhagya + state rural electrification: effectively universal by 2024,no
migration,Native,87.0,D,Coastal agrarian AC; very low in-migration,no
migration,WB_other_district,6.0,D,Adjacent Paschim Medinipur / Hooghly,no
migration,Other_Indian_state,2.5,D,Haldia industrial fringe labour; recovered to pre-COVID levels,no
migration,Bangladesh_origin,2.0,D,Stable small fraction; coastal Khulna/Barisal-origin Namasudra SC,no
migration,Outside_India,0.5,E,Negligible,no
migration,Out_migrant,2.0,E,Haldia-Kolkata-Kerala corridor; resumed post-COVID,no
