axis,category,pct,tier,source,is_subgroup
occupation,Construction,7.0,E,WB infrastructure spending; slight increase 2021–24,no
occupation,Trade_retail,13.0,E,Census-town commerce; Bangladesh trade linkage via Changrabandha LCS (disrupted Aug 2024+),no
occupation,Transport_logistics,5.0,E,Road transport; stable,no
occupation,Services,9.5,E,"Including pisciculture (17,863 fisheries workers in CDB-II)",no
occupation,Government_services_teachers,5.5,E,WB govt employees; teacher recruitments,no
occupation,Out_migrant_worker,2.0,E,Recovered post-COVID; Kerala/Tamil Nadu-bound migration resumed by 2022–23,no
class_of_worker,Employer,2.0,E,Census B-04 WB rural pattern; stable,no
class_of_worker,Employee,26.0,E,Slight increase via WB govt recruitment,no
class_of_worker,Single_worker,47.0,E,Own-account cultivator + artisan + trader,no
class_of_worker,Family_worker,25.0,E,Within agri-household; female family labour,no
economic_status,BPL_household,23.0,C,Post-COVID recovery; DBT welfare schemes reduced acute poverty; Cooch Behar above-average poverty but improved,no
economic_status,Above_Poverty_Line_low_income,35.0,E,Ag-labourer + marginal cultivator; Lakshmir Bhandar income supplement reduces hardship,no
economic_status,Lower_middle,25.0,E,Stable,no
economic_status,Middle,13.0,E,Slight improvement; govt employment + MGNREGA,no
economic_status,Upper_middle_well_off,4.0,E,Census-town commercial class; stable,no
gp_location,U1_Census_towns_cluster,15.70,A,Census 2011 base; no new census-town notifications by 2024,no
gp_location,U2_CDB_II_rural_GPs,84.30,A,Remainder; 13 GPs,no
household_composition,Avg_HH_size,4.3 persons,E,Continued slight decline; NFHS-5 WB rural → NFHS-6 trend; nuclearization,no
household_composition,Nuclear_HH,68.0,E,Continued nuclearization post-COVID,no
household_composition,Joint_HH,25.0,E,Declining,no
household_composition,Extended_multi_generation,7.0,E,Stable,no
marital_status,Never_married,27.0,E,Stable post-COVID-delay normalization,no
marital_status,Currently_married,64.0,E,Recovered to 2019 level,no
marital_status,Widowed,8.0,E,Stable,no
marital_status,Separated_divorced,1.0,E,Stable,no
asset_media,Television,79.0,C,Near-saturation in semi-urban; +2pp from 2021,no
asset_media,Radio,3.0,C,Continued decline,no
asset_media,Mobile_phone,92.0,C,Near-universal; +4pp from 2021,no
asset_media,Smartphone_with_internet,82.0,C,Effectively saturated for active voter population; WhatsApp political communication universal; UPI for Jan Dhan transactions; ~+20pp from 2021 (62%); NFHS-6 WB rural trajectory,no
asset_media,Computer,8.0,C,Modest increase; laptop penetration via educational schemes,no
asset_media,Two_wheeler,36.0,C,+4pp from 2021,no
asset_media,Four_wheeler,6.0,C,Marginal increase,no
asset_media,Banking_access,97.0,B,"PMJDY + Jan Dhan peak penetration; virtually universal; DBT direct into bank accounts for Lakshmir Bhandar, MGNREGA, Krishak Bandhu",no
amenities,Improved_drinking_water_source,88.0,C,+2pp from 2021; piped water expansion in census towns,no
amenities,Improved_sanitation,82.0,C,+7pp from 2021 (75%); Swachh Bharat Mission Phase-2 near-completion in Cooch Behar; ODF district declaration,no
amenities,LPG_clean_cooking_fuel,56.0,C,+10pp from 2021 (46%); Ujjwala 2.0 saturation in rural GPs; price subsidies restored partially,no
amenities,Wood_biomass_fuel,39.0,C,Declining steadily as LPG penetrates,no
amenities,Other_fuel,5.0,C,Stable,no
amenities,Electricity,98.0,C,Near-universal; +2pp from 2021; Saubhagya saturation,no
migration,Native,84.5,D,Stable; COVID return migrants have mostly re-migrated by 2022–23,no
migration,WB_other_district,5.5,D,Stable,no
migration,Other_Indian_state,4.0,D,Marwari/Bihari traders; stable,no
migration,Bangladesh_origin,4.0,D,Border community stable; Bangladesh interim regime (Aug 2024+) caused anxiety but limited new refugee influx into AC by end-2024,no
migration,Outside_India,1.0,E,Nepal/Bhutan-origin fringe; stable,no
migration,Out_migrant,1.0,E,Seasonal out-migration recovered to pre-COVID level by 2023,no
