axis,category,pct,tier,source,is_subgroup
age_cohort,68,15.90,E,68+ open-ended; COVID-19 mortality suppresses 70+ slightly,no
gender,Male,50.18,E,NFHS-5 Jalpaiguri district sex ratio 1038 F per 1000 M (B) implies 49.1% M; urban AC segment somewhat lower female-skew; blended ~50.2% based on ECI 2021 roll decomposition,no
gender,Female,49.81,E,,no
gender,Third_gender,0.01,E,Standard 0.01% placeholder,no
mother_tongue,Bengali,78.00,E,Stable from 2019 baseline; Rajbanshi speakers often recorded as Bengali in Census,no
mother_tongue,Hindi,4.00,E,"Bihari, Marwari, UP migrant traders; stable",no
mother_tongue,Urdu,1.50,E,Muslim community fringe; stable,no
mother_tongue,Other,1.50,E,"Sadri, Oraon, Mundari residual",no
mother_tongue,Rajbongshi,15.00,C,Rajbongshi (Kamtapuri) mother-tongue speakers; prominent in Jalpaiguri district; stable,no
education,Illiterate,13.50,E,2019 baseline 15%; NFHS-5 Jalpaiguri female school attendance 73.7% (B); slight improvement 2019→2021,no
education,Primary,21.50,E,Slight downward shift as Middle absorbs more,no
education,Middle,20.50,E,,no
education,Secondary,18.50,E,,no
education,Higher_Secondary,12.50,E,,no
education,Graduate,10.50,E,District HQ; education access improving,no
education,Postgraduate,3.00,E,Stable,no
workforce_status,Main_worker,32.00,E,2019 baseline 33%; COVID-19 disruption suppressed formal employment briefly; partial recovery by end-2021,no
workforce_status,Marginal_worker,9.50,E,Slight increase as informals absorbed post-COVID,no
workforce_status,Non_worker,37.50,E,Housewife + elderly + retired; stable,no
workforce_status,Student,11.00,E,Education institutions reopened gradually mid-2021,no
workforce_status,Unemployed,10.00,E,COVID-19 induced unemployment elevated; district HQ aspirant pool,no
occupation,Cultivator,12.00,E,Stable; rural GP portion,no
occupation,Agricultural_labourer,20.00,E,CDB rural high ag-labour; stable,no
occupation,Household_industry,5.00,E,"Weaving, handicrafts; stable",no
occupation,Manufacturing,6.00,E,Small industries; modest recovery post-COVID,no
occupation,Construction,7.00,E,Return migration inflated construction pool briefly,no
occupation,Trade_retail,16.00,E,Jalpaiguri town sub-regional market hub; stable,no
occupation,Transport_logistics,8.00,E,Road transport hub; stable,no
occupation,Services,14.00,E,Private services in district HQ,no
occupation,Government_services_teachers,8.00,E,"District HQ civil servants, teachers; stable",no
occupation,Out_migrant_worker,4.00,D,COVID-19 reverse migration reduced out-migrant count temporarily; partial return by end-2021,no
class_of_worker,Employer,3.00,E,Stable; small-business owners; district town,no
class_of_worker,Employee,35.00,E,Govt + organised sector + retail; stable,no
class_of_worker,Single_worker,44.00,E,"Cultivators, own-account traders, artisans",no
class_of_worker,Family_worker,18.00,E,Agricultural household helpers; peri-urban family enterprise,no
economic_status,BPL_household,22.50,C,2019 baseline 23%; COVID-19 economic stress slightly reversed poverty reduction gains; 2021 ~22.5%,no
economic_status,Above_Poverty_Line_low_income,37.50,E,,no
economic_status,Lower_middle,24.00,E,,no
economic_status,Middle,12.00,E,,no
economic_status,Upper_middle_well_off,4.00,E,District HQ; slightly higher affluent share than rural ACs,no
gp_location,U1_Jalpaiguri_Municipality,52.00,E,"2011: Muni 107,341 / AC ~207,000 = 51.9%; held stable; COVID return-migration minimally shifted urban share",no
gp_location,U2_Jalpaiguri_CDB_rural_share,48.00,E,10 GPs of CDB Jalpaiguri; v0 collapses 10 GPs into one cell,no
household_composition,Avg_HH_size,4.3 persons,E,WB 2011 average 4.3; stable across projection,no
household_composition,Nuclear_HH,68.00,E,NFHS-5 WB pattern; COVID return-migration briefly boosted joint-HH slightly,no
household_composition,Joint_HH,25.00,E,,no
household_composition,Extended_multi_generation,7.00,E,,no
marital_status,Never_married,26.50,E,2019 baseline 27%; NFHS-5 Jalpaiguri women married before 18 = 18.7% (B); slightly lower never-married in older cohort by 2021,no
marital_status,Currently_married,65.50,E,,no
marital_status,Widowed,7.00,E,COVID-19 excess mortality in 60+ female cohort unchanged at macro level,no
marital_status,Separated_divorced,1.00,E,Stable,no
asset_media,Television,80.00,C,NFHS-5 WB; Jalpaiguri district 90.5% electricity (NFHS-4 baseline); TV saturated urban; rural gaining; AC weighted ~80% stable,no
asset_media,Radio,5.00,C,Declining nationally,no
asset_media,Mobile_phone,91.00,C,NFHS-4 WB 86%; +3pp/yr continued Jio-driven diffusion → ~91% by 2021,no
asset_media,Smartphone_with_internet,70.00,C,2019 baseline 48%; +22pp COVID-19 digital acceleration + Jio 2020-21 price drop; NFHS-5 WB district pattern; methodology §4 +20-30pp range,no
asset_media,Computer,11.00,C,Stable; marginal change,no
asset_media,Two_wheeler,32.00,C,Slight increase with economic activity,no
asset_media,Four_wheeler,7.00,C,Stable,no
asset_media,Banking_access,94.00,B,2019 baseline 87%; PMJDY+Lakshmir Bhandar account opening Apr 2021 drove further penetration; NFHS-5 WB baseline +7pp,no
amenities,Improved_drinking_water_source,92.00,B,NFHS-5 Jalpaiguri district 95.2% (B); AC weighted with urban/rural split ~92%,no
amenities,Improved_sanitation,76.00,B,NFHS-5 Jalpaiguri district 73.2% (B); urban AC portion higher; AC weighted ~76%,no
amenities,LPG_clean_cooking_fuel,43.00,B,NFHS-5 Jalpaiguri district 42.7% (B); AC weighted; slight rural lag,no
amenities,Wood_biomass_fuel,51.00,C,Inverse of LPG penetration; rural GP portion still dominant solid fuel,no
amenities,Other_fuel,6.00,C,"Kerosene, dung cake residual",no
amenities,Electricity,97.00,B,NFHS-5 Jalpaiguri district 97.4% (B); Saubhagya + continued rural electrification,no
migration,Native,71.50,D,2019 baseline 72%; COVID-19 reverse migration from out-state marginally increased native-registered share,no
migration,WB_other_district,8.00,D,"In-migrants from Cooch Behar, North Dinajpur; govt service transfers; stable",no
migration,Other_Indian_state,5.00,D,"Bihari, UP, Rajasthani trader community; stable",no
migration,Bangladesh_origin,10.00,D,Partition-era Hindu refugee community (Rajbanshi-SC from East Bengal); stable,no
migration,Outside_India,0.50,E,Negligible; some Nepal-origin fringe,no
migration,Out_migrant,4.50,E,Out-migrant count briefly reduced by COVID-19 return; assumed restored by end-2021,no
migration,Nepal_Bhutan_origin,0.00,E,Not significant in this AC,no
migration,Nepal_origin_COVID_return,0.50,E,Small Nepali-origin labour returning through Jalpaiguri during COVID-19; absorbed into Native/Outside_India,no
