axis,category,pct,tier,source,is_subgroup
mother_tongue,Hindi,3.00,E,Bihari/UP migrant workers; tea garden Hindi belt; stable,no
mother_tongue,Urdu,2.00,E,Muslim community fraction; stable,no
mother_tongue,Other,3.00,E,"Residual catch-all (Nepali fringe, Bodo fringe); stable",no
mother_tongue,Rajbongshi,14.00,D,Rajbongshi/Koch-Rajbongshi mother tongue; significant in Dooars North Bengal,no
mother_tongue,Sadri,8.00,D,"Lingua franca of tea garden Adivasis (Oraon, Munda, etc.); widely spoken in Dooars",no
mother_tongue,Oraon_Kurukh,5.00,D,Native language of Oraon ST community; Dooars tea belt,no
mother_tongue,Nepali,3.00,E,Small Nepali-speaking community in foothills,no
education,Illiterate,25.00,E,Falakata Block literacy 72.64% in 2011; +5pp trend by 2021 → ~78% literate among 18+ → ~25% illiterate (NFHS-5 Jalpaiguri women literate 73.6%),no
education,Primary,24.00,E,Census 2011 distribution; tea garden belt large primary share; stable,no
education,Middle,18.00,E,,no
education,Secondary,15.00,E,Marginal increase (+1pp) from 2019,no
education,Higher_Secondary,10.00,E,Marginal increase (+1pp) from 2019,no
education,Graduate,6.00,E,Below WB average; limited higher-ed access in tea belt,no
education,Postgraduate,2.00,E,,no
workforce_status,Main_worker,35.50,E,Census 2011 Falakata Block main-worker pattern; COVID-19 shock disrupted tea garden employment briefly but recovered by late 2021,no
workforce_status,Main_worker_tea_garden,14.00,D,"Tea garden permanent workers; sub-row, is_subgroup=yes",yes
workforce_status,Main_worker_non_tea,21.50,E,"Agriculture, trade, services; sub-row",yes
workforce_status,Marginal_worker,12.00,E,Seasonal and marginal workers; tea garden casual labor; stable,no
workforce_status,Non_worker,34.50,E,Housewife + elderly + retired; Lakshmir Bhandar (Apr 2021) direct beneficiaries largely in this category,no
workforce_status,Student,10.00,E,18–22 cohort in education; stable,no
workforce_status,Unemployed,8.00,E,Educated job-seekers; tea estate closures; COVID-19 shock elevated slightly,no
occupation,Cultivator,16.00,E,Falakata plains agriculture; stable from 2019,no
occupation,Agricultural_labourer,20.00,E,Farm laborers excluding tea garden workers; stable,no
occupation,Household_industry,4.00,E,"Weaving, bamboo craft, cottage industries",no
occupation,Manufacturing,6.00,E,"Tea processing, agro-processing; stable",no
occupation,Construction,5.00,E,COVID-19 disrupted briefly; recovered,no
occupation,Trade_retail,10.00,E,Falakata town retail + local markets; disrupted by COVID but rebounded,no
occupation,Transport_logistics,5.00,E,Road freight; NH-31C access; stable,no
occupation,Services,9.00,E,"Private services, domestic workers",no
occupation,Government_services_teachers,5.00,E,Below state average; limited govt presence in tea belt,no
occupation,Out_migrant_worker,5.00,D,Youth out-migration from tea estates; COVID-19 forced some returns but re-departed by 2021,no
occupation,Tea_garden_worker,15.00,D,Tea garden permanent and casual workers; AC-local occupation category,no
class_of_worker,Employer,1.50,E,Small traders and contractors; stable,no
class_of_worker,Employee,40.00,E,Tea garden employees (largest employee pool in North Bengal) + govt employees,no
class_of_worker,Single_worker,38.00,E,"Own-account cultivators, artisans, small traders",no
class_of_worker,Family_worker,20.50,E,Unpaid family labor in agriculture and household industry,no
economic_status,BPL_household,26.50,C,Alipurduar district poverty high; tea garden belt historically high BPL; COVID-19 pushed marginal households back into BPL; NFHS-5 Jalpaiguri pattern adjusted for north Bengal,no
economic_status,Above_Poverty_Line_low_income,35.00,E,Lakshmir Bhandar (Apr 2021) begins to reach this band; slight improvement in household liquidity,no
economic_status,Lower_middle,24.00,E,,no
economic_status,Middle,11.50,E,,no
economic_status,Upper_middle_well_off,3.00,E,Falakata town small affluent class,no
gp_location,U1_Falakata_Municipality_CDB_core,86.00,E,"Falakata CDB 290,722 / ~295,000 total AC base ≈ 98.5%; adjusted to ~86% for urban/semi-urban weight and GP coverage; stable from 2019",no
gp_location,U2_Purba_Kanthalbari_Alipurduar_I,14.00,E,"Purba Kanthalbari GP estimated ~4,000-4,500 persons; v0 approximate; stable",no
household_composition,Avg_HH_size,4.4 persons,E,WB 2011 district average 4.3; tea garden quarters slightly larger; COVID reverse-migration may have temporarily inflated to 4.5 but normalizing by end-2021,no
household_composition,Nuclear_HH,68.00,E,NFHS-4/5 WB rural/semi-rural pattern,no
household_composition,Joint_HH,25.00,E,Higher than WB average in Rajbongshi community,no
household_composition,Extended_multi_generation,7.00,E,,no
marital_status,Never_married,25.00,E,Census 2011 Alipurduar district pattern; first-time voter cohort,no
marital_status,Currently_married,66.00,E,,no
marital_status,Widowed,8.00,E,Slightly elevated due to tea garden occupational health issues,no
marital_status,Separated_divorced,1.00,E,,no
asset_media,Television,70.00,C,"NFHS-5 Jalpaiguri district baseline (proxy for Alipurduar); near saturation in town, lagging in tea estates; +2pp from 2019",no
asset_media,Radio,7.00,C,Slightly higher in tea garden belt (traditional media); marginal decline from 2019,no
asset_media,Mobile_phone,86.00,C,NFHS-5 WB ~90%; Alipurduar below average; +6pp from 2019 baseline (80%),no
asset_media,Smartphone_with_internet,62.00,C,Post-COVID surge: +20-24pp from 2019 baseline (38%); Jalpaiguri NFHS-5 pattern; lockdown-driven Jio adoption; tea garden workers acquired smartphones for welfare app access,no
asset_media,Computer,5.00,C,Very low; limited among tea garden workers; stable,no
asset_media,Two_wheeler,23.00,C,Marginal increase (+1pp) from 2019,no
asset_media,Four_wheeler,4.00,C,Low; mostly larger traders; stable,no
asset_media,Banking_access,85.00,B,PMJDY + Jan Dhan second push 2020-21; Lakshmir Bhandar bank account requirement accelerated enrollment; +7pp from 2019 baseline (78%),no
amenities,Improved_drinking_water_source,82.00,C,NFHS-5 Jalpaiguri 95.2%; Alipurduar/Falakata tea belt lower; +2pp from 2019 baseline (80%),no
amenities,Improved_sanitation,65.00,C,NFHS-5 Jalpaiguri 73.2%; Falakata tea belt lower; +10pp from 2019 baseline (55%); Swachh Bharat continued rollout,no
amenities,LPG_clean_cooking_fuel,42.00,C,NFHS-5 Jalpaiguri 42.7%; matches proxy; +7pp from 2019 baseline (35%); Ujjwala 2.0 and continued enrollment,no
amenities,Wood_biomass_fuel,53.00,C,Declining as LPG rises; -7pp from 2019 baseline (60%),no
amenities,Other_fuel,5.00,E,"Kerosene, coal, etc.; stable",no
amenities,Electricity,93.00,C,NFHS-5 Jalpaiguri 97.4%; Falakata tea belt lower due to unelectrified tea garden quarters; +5pp from 2019 baseline (88%),no
migration,Native,68.50,D,Rajbongshi and local community broadly native to Dooars; slight rise from COVID returnee registrations,no
migration,WB_other_district,7.00,D,"In-migrants from Jalpaiguri, Cooch Behar, Darjeeling districts; stable",no
migration,Other_Indian_state,7.50,D,"Tea garden laborers' descendants with roots in Jharkhand, Bihar, Odisha; some COVID return-migrants from destination states",no
migration,Bangladesh_origin,3.00,D,Small Hindu refugee fringe from Bengal partition; less prominent than South Bengal,no
migration,Outside_India,0.50,E,Nepal-origin fringe in foothills,no
migration,Out_migrant,3.50,E,Youth from tea estates working outside; COVID forced some returns but re-departed by 2021,no
migration,Jharkhand_origin,10.00,D,AC-local: Oraon/Munda tea garden population with Chota Nagpur/Jharkhand roots; multi-generation settled,no
