axis,category,pct,tier,source,is_subgroup
mother_tongue,Other,0.50,E,"Residual catch-all (Assamese, Nepali minor)",no
mother_tongue,Rajbongshi,19.50,C,Rajbongshi (a Bengali dialect / distinct language) spoken by Rajbanshi SC; significant in Tufanganj; Census 2011 Cooch Behar pattern,no
education,Illiterate,22.00,E,"Tufanganj II CDB literacy 75.75% (2011, A); literacy ~79% by 2019 (+3pp trend) → ~21% illiterate; Muni higher; AC weighted ~22%",no
education,Primary,22.00,E,"Census 2011 education distribution, Cooch Behar pattern",no
education,Middle,20.00,E,,no
education,Secondary,17.00,E,,no
education,Higher_Secondary,10.00,E,,no
education,Graduate,7.00,E,,no
education,Postgraduate,2.00,E,,no
workforce_status,Main_worker,32.00,E,Cooch Behar district Census 2011 main-worker share ~32%; stable trend,no
workforce_status,Marginal_worker,13.00,E,Agricultural seasonal work dominant,no
workforce_status,Non_worker,38.00,E,Housewife + elderly + retired; high female non-worker share in rural,no
workforce_status,Student,9.00,E,18–22 cohort in education,no
workforce_status,Unemployed,8.00,E,Educated job-seekers; limited formal sector,no
occupation,Cultivator,22.00,E,Tufanganj II CDB: high agricultural share; Cooch Behar plains rice/jute cultivation,no
occupation,Agricultural_labourer,35.00,E,Largest worker category; SC-heavy agricultural labour,no
occupation,Household_industry,5.00,E,"Weaving, handloom minor",no
occupation,Manufacturing,3.00,E,Very limited organised sector,no
occupation,Construction,6.00,E,Includes out-migrant returnees,no
occupation,Trade_retail,10.00,E,Tufanganj Muni hub,no
occupation,Transport_logistics,5.00,E,Road transport; Cooch Behar-Assam corridor,no
occupation,Services,7.00,E,Private services,no
occupation,Government_services_teachers,4.00,E,Government and educational services,no
occupation,Out_migrant_worker,3.00,D,Limited compared to South Bengal; some migration to tea gardens and Assam,no
class_of_worker,Employer,1.50,E,Census B-04 WB rural pattern; very low in agrarian AC,no
class_of_worker,Employee,22.00,E,Govt + organised sector + retail,no
class_of_worker,Single_worker,52.00,E,Own-account cultivator + artisan + small trader dominant,no
class_of_worker,Family_worker,24.50,E,Unpaid family farm help,no
economic_status,BPL_household,28.00,C,Cooch Behar district BPL ~32% (2011); WB poverty fell ~5pp 2011-19 → ~28%; high SC share drives higher BPL,no
economic_status,Above_Poverty_Line_low_income,35.00,E,,no
economic_status,Lower_middle,22.00,E,,no
economic_status,Middle,12.00,E,,no
economic_status,Upper_middle_well_off,3.00,E,Muni small affluent fringe,no
gp_location,U1_Tufanganj_Municipality,9.20,E,"2011: Muni 20,998 / AC ~228,000 projected = ~9.2%; urban anchor",no
gp_location,U2_Tufanganj_II_CDB_and_rural,90.80,E,"Tufanganj II CDB (186,726) + 4 GPs of Tufanganj I (~13,800) = ~200,500 / AC ~228,000",no
household_composition,Avg_HH_size,4.5 persons,E,WB 2011: 4.3 persons; North Bengal slightly higher; minor projection,no
household_composition,Nuclear_HH,66.00,E,NFHS-4 WB rural pattern; North Bengal slight joint-family retention,no
household_composition,Joint_HH,27.00,E,,no
household_composition,Extended_multi_generation,7.00,E,,no
marital_status,Never_married,26.00,E,Census 2011 Cooch Behar pattern; first-time-voter cohort,no
marital_status,Currently_married,65.00,E,Rural-dominant AC; high marriage rate,no
marital_status,Widowed,8.00,E,Concentrated in 60+; female-skewed,no
marital_status,Separated_divorced,1.00,E,,no
asset_media,Television,68.00,C,"NFHS-4 WB rural ~60%, urban ~89%; North Bengal rural slightly lower than state; AC ~68%",no
asset_media,Radio,6.00,C,Declining nationally; slightly higher in rural North Bengal,no
asset_media,Mobile_phone,82.00,C,"NFHS-4 WB rural ~70%, +growth → ~82% by 2019",no
asset_media,Smartphone_with_internet,38.00,C,NFHS-4 baseline + Jio rollout 2016-19; rural North Bengal lag vs South Bengal,no
asset_media,Computer,5.00,C,NFHS-4 WB rural ~4%; Muni slightly higher; AC weighted ~5%,no
asset_media,Two_wheeler,22.00,C,NFHS-4 WB rural ~18%; growth to ~22%,no
asset_media,Four_wheeler,4.00,C,Limited rural penetration,no
asset_media,Banking_access,85.00,B,PMJDY 2014+ saturation; Cooch Behar high PMJDY enrollment,no
amenities,Improved_drinking_water_source,88.00,C,NFHS-4 WB rural 84%; North Bengal river-plain area with tubewell access; AC ~88%,no
amenities,Improved_sanitation,55.00,C,NFHS-4 WB rural ~51%; Swachh Bharat rollout 2014-19 (+10pp rural) → ~55%,no
amenities,LPG_clean_cooking_fuel,28.00,C,NFHS-4 WB rural ~24%; Ujjwala 2016-19 rollout (+8pp rural) → ~28%,no
amenities,Wood_biomass_fuel,67.00,C,Dominant fuel in rural North Bengal,no
amenities,Other_fuel,5.00,C,"Kerosene, dung, etc.",no
amenities,Electricity,92.00,A,Census 2011 Cooch Behar + Saubhagya 2017-19 saturation; North Bengal electrification,no
migration,Native,78.00,D,Rajbanshi community historically settled; Cooch Behar princely state integrated 1949; high native share,no
migration,WB_other_district,8.00,D,"Some in-migration from Jalpaiguri, North Dinajpur",no
migration,Other_Indian_state,3.00,D,"Assamese, Bihari, migrant workers",no
migration,Bangladesh_origin,8.00,D,Hindu refugee population (post-1947 + 1971); lower than South Bengal but present; some Rajbanshi from East Pakistan origin,no
migration,Outside_India,0.50,E,Negligible; minor Nepal/Bhutan-origin in border fringe,no
migration,Out_migrant,2.50,E,Limited; some working in Assam tea gardens or metro cities,no
migration,Nepal_Bhutan_origin,0.00,E,Border area; set 0 — negligible for AC level,no
